video_id,author_name,comment_text,clean_text,comment_date,comment_likes,replies,engagement,log_likes,log_replies,log_engagement,likes_capped,replies_capped,engagement_capped,word_count,char_len,caps_ratio,aggressive_punct,has_caps,has_aggressive_punct,high_caps,emoji_count,has_emoji,candidate_mentioned,video_title,video_url,sentiment_score,sentiment_label
peu06tceswg,@pinky_7_652,Și noi tineri îl vrem pe Nicușor dan,Și noi tineri îl vrem pe Nicușor dan,2025-05-08 10:54:37+00:00,11,0,11,2.4849066497880004,0.0,2.4849066497880004,11.0,0,11.0,8,36,0.0,0,0,0,0,0,0,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.9878569841384888,negative
peu06tceswg,@GusteritanGeorge,Io' ma chinui sa conving cat mai multi oameni de ce TREBUIE sa voteze Nicusor Dan ... dar pe mintea lor ... ca is' multi cu scoala putina si e GREU ...futu-i,Io' ma chinui sa conving cat mai multi oameni de ce TREBUIE sa voteze Nicusor Dan ... dar pe mintea lor ... ca is' multi cu scoala putina si e GREU ...futu-i,2025-05-08 11:33:35+00:00,9,2,11,2.302585092994046,1.0986122886681098,2.4849066497880004,9.0,2,11.0,32,157,0.0625,0,1,0,0,0,0,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.8496347665786743,negative
peu06tceswg,@danutiri,"Ponta l a ajutat pe Nicușor,  până la urma e baiat bun, când doi se cearta al 3 lea castiga 😂","Ponta l a ajutat pe Nicușor, până la urma e baiat bun, când doi se cearta al 3 lea castiga 😂",2025-05-08 11:33:40+00:00,8,0,8,2.19722457733622,0.0,2.19722457733622,8.0,0,8.0,21,92,0.0,0,0,0,0,1,1,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7238457798957825,positive
peu06tceswg,@adrian-madalinradu3234,O opțiune. Nicușor Dan. E simplu.,O opțiune. Nicușor Dan. E simplu.,2025-05-08 12:36:30+00:00,8,0,8,2.19722457733622,0.0,2.19722457733622,8.0,0,8.0,6,33,0.0,0,0,0,0,0,0,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.8147991299629211,negative
peu06tceswg,@georgemoianu,Nicușor a intrat în al doilea tur datorită diasporei,Nicușor a intrat în al doilea tur datorită diasporei,2025-05-09 09:08:52+00:00,7,0,7,2.079441541679836,0.0,2.079441541679836,7.0,0,7.0,9,52,0.0,0,0,0,0,0,0,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6295377016067505,negative
peu06tceswg,@purple66666,27:01 pentru ca o semnătură nu semnifică un vot ci sansa de a candida. Si eu am semnat pentru toți care mi-au cerut mai putin  pentru cei suveraniști.,27:01 pentru ca o semnătură nu semnifică un vot ci sansa de a candida. Si eu am semnat pentru toți care mi-au cerut mai putin pentru cei suveraniști.,2025-05-08 10:51:17+00:00,5,0,5,1.791759469228055,0.0,1.791759469228055,5.0,0,5.0,28,149,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5502542853355408,positive
peu06tceswg,@Woodcraftart,"Aseara unul facea aritmetica si unul facea “cub la cherc,cub la cherc”😂. Dezbaterea de pe Euronews","Aseara unul facea aritmetica si unul facea “cub la cherc,cub la cherc”😂. Dezbaterea de pe Euronews",2025-05-09 04:05:08+00:00,2,0,2,1.0986122886681098,0.0,1.0986122886681098,2.0,0,2.0,16,98,0.0,0,0,0,0,1,1,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7419111728668213,positive
peu06tceswg,@V_for_Vendetta-b2y,CG este literalmente din inima sistemului. Cum mai merg oamenii pe direcția asta după ce s-a aflat despre activitatea lui în anii 90 cu dezvoltarea durabilă la stat și sifonatul banilor de la USAID și Soros pentru Iliescu și el însuși.,CG este literalmente din inima sistemului. Cum mai merg oamenii pe direcția asta după ce s-a aflat despre activitatea lui în anii 90 cu dezvoltarea durabilă la stat și sifonatul banilor de la USAID și Soros pentru Iliescu și el însuși.,2025-05-08 10:21:29+00:00,2,0,2,1.0986122886681098,0.0,1.0986122886681098,2.0,0,2.0,41,235,0.048780487804878,0,1,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7920729517936707,positive
peu06tceswg,@Laurentiu_Marinescu,"Pentru prima data de cand am dreptul de a vota, am votat in primul tur la prezidentiale.
Nu am avut niciodata un canditat favorit. Intodeauna am ales cine sa nu iasa. Aceasta sansa o avem doar in turul 2 cand e vorba doar de 2 candidati. 
Eu intotdeauna am votat contra PSD-ului. Cine a fost de partea cealalta, putin mi-a pasat. Important pentru mine sa nu fi fost PSD. Asa am votat Basescu sau Johanis. 
Acuma, din ce vad eu, pe Simion il asociez in continuare cu PSD. Sunt mana in mana, chiar daca nu au fost niciodata la guvernare (AUR) , dar sa facem o mica cercetare de cate ori au votat impreuna manevrele lor. (vezi cum au votat presedintele ASF) si sunt multe cazuri cand PSD a dat mana cu AUR. Sa nu mai zic de cati membri AUR au trecut prin PSD.
Iar ca o observatie. Votanti Simion cam aia sunt. 4 milioane, adica mai mult de atat nu va avea Simion in turul 2. Alea sunt voturile lui. Nu mai are de unde sa ia voturi. Poate 1-5% de la ceilalti extremisti. Diferenta o vor face cei care au facut ca si mine (datile trecute) care se duc doar in turul 2 la vot. Deci, Nicusor va fii presedinte chiar si la o prezenta de 50%. Adica din 9 milioane, 4 milioane vor vota Simion, restul Nicusor. Asa ca asta e singura frica a lui Simion, sa nu iasa romanii la vot.
Simion e ca recenziile. Cand e de rau, toti lasa o recenzie negativa. Cand produsul e ok sau serviciul oferit de cineva, foarte putini lasa o recenzie. De aceea votanti Simion sunt mai vocali.","Pentru prima data de cand am dreptul de a vota, am votat in primul tur la prezidentiale. Nu am avut niciodata un canditat favorit. Intodeauna am ales cine sa nu iasa. Aceasta sansa o avem doar in turul 2 cand e vorba doar de 2 candidati. Eu intotdeauna am votat contra PSD-ului. Cine a fost de partea cealalta, putin mi-a pasat. Important pentru mine sa nu fi fost PSD. Asa am votat Basescu sau Johanis. Acuma, din ce vad eu, pe Simion il asociez in continuare cu PSD. Sunt mana in mana, chiar daca nu au fost niciodata la guvernare (AUR) , dar sa facem o mica cercetare de cate ori au votat impreuna manevrele lor. (vezi cum au votat presedintele ASF) si sunt multe cazuri cand PSD a dat mana cu AUR. Sa nu mai zic de cati membri AUR au trecut prin PSD. Iar ca o observatie. Votanti Simion cam aia sunt. 4 milioane, adica mai mult de atat nu va avea Simion in turul 2. Alea sunt voturile lui. Nu mai are de unde sa ia voturi. Poate 1-5% de la ceilalti extremisti. Diferenta o vor face cei care au facut ca si mine (datile trecute) care se duc doar in turul 2 la vot. Deci, Nicusor va fii presedinte chiar si la o prezenta de 50%. Adica din 9 milioane, 4 milioane vor vota Simion, restul Nicusor. Asa ca asta e singura frica a lui Simion, sa nu iasa romanii la vot. Simion e ca recenziile. Cand e de rau, toti lasa o recenzie negativa. Cand produsul e ok sau serviciul oferit de cineva, foarte putini lasa o recenzie. De aceea votanti Simion sunt mai vocali.",2025-05-09 23:24:20+00:00,2,0,2,1.0986122886681098,0.0,1.0986122886681098,2.0,0,2.0,280,1458,0.0285714285714285,0,1,0,0,0,0,both,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6930949687957764,negative
peu06tceswg,@Astristul,"O luați la mişto pe Lasconi, deşi a fost singurul candidat care nu făcea parte din sistem. În acelaşi timp, vă bucurați că a intrat Nicuşor în T2, de parcă ar fi Revelionul, cum scrisese cineva mai jos. Vă bucurați degeaba! În primul rând pentru că are şanse infime să câştige-n T2, şi-n al 2-lea rând, pentru că aveți de ales între 2 candidați ai sistemului, dar din aripi diferite. Partea vechilor securişti, cu huliganul marionetă, al unui legionar pro🇷🇺 şi în partea cealaltă, aripa pro🇪🇺 care împinge-n față copia fidelă a lui Iohannis. Doar vi se induce percepția că voi îi alegeți când, de fapt, sistemul îi alege, în funcție de interesele de moment.","O luați la mişto pe Lasconi, deşi a fost singurul candidat care nu făcea parte din sistem. În acelaşi timp, vă bucurați că a intrat Nicuşor în T2, de parcă ar fi Revelionul, cum scrisese cineva mai jos. Vă bucurați degeaba! În primul rând pentru că are şanse infime să câştige-n T2, şi-n al 2-lea rând, pentru că aveți de ales între 2 candidați ai sistemului, dar din aripi diferite. Partea vechilor securişti, cu huliganul marionetă, al unui legionar pro🇷🇺 şi în partea cealaltă, aripa pro🇪🇺 care împinge-n față copia fidelă a lui Iohannis. Doar vi se induce percepția că voi îi alegeți când, de fapt, sistemul îi alege, în funcție de interesele de moment.",2025-05-08 13:04:04+00:00,2,7,9,1.0986122886681098,2.079441541679836,2.302585092994046,2.0,7,9.0,115,657,0.017391304347826,1,1,1,0,2,1,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6956239938735962,negative
peu06tceswg,@qaplo,"tu zici ca nu esti gay in timp ce spui ca o iei putin asa pe la spate, sa mor daca inteleg logica ta !","tu zici ca nu esti gay in timp ce spui ca o iei putin asa pe la spate, sa mor daca inteleg logica ta !",2025-05-09 11:44:16+00:00,2,5,7,1.0986122886681098,1.791759469228055,2.079441541679836,2.0,5,7.0,25,102,0.0,1,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.8866305947303772,negative
peu06tceswg,@MTAbanknote,Nicușor Dan nu e perfect dar nimeni nu e perfect dar e o opțiune mai bună decât un scandalagiu care face live pe Tik Tok!!!!!!,Nicușor Dan nu e perfect dar nimeni nu e perfect dar e o opțiune mai bună decât un scandalagiu care face live pe Tik Tok!!!!!!,2025-05-08 17:44:46+00:00,2,1,3,1.0986122886681098,0.6931471805599453,1.3862943611198906,2.0,1,3.0,25,126,0.0,1,0,1,0,0,0,dan,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5756738781929016,negative
peu06tceswg,@AgniVibes,Lemnuța cu mașinuțele …. 🤣🤣🤣🤣,Lemnuța cu mașinuțele …. 🤣🤣🤣🤣,2025-05-09 21:45:06+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,5,29,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6820562481880188,negative
peu06tceswg,@nelutufarcas2011,"Ai dreptate ca niciodată nu a fost asa bine în România. Incomparabil. Dar nu datorita clasei politice ci în pofida ei. Totul se datorează întrării noastre în UE. Ne-au tras după ei, dar puteam fi mult mai sus. Atâtea fonduri europene neatrase din cauza incompetenței, nepotismului, coruptiei și miserupismului clasei politice...","Ai dreptate ca niciodată nu a fost asa bine în România. Incomparabil. Dar nu datorita clasei politice ci în pofida ei. Totul se datorează întrării noastre în UE. Ne-au tras după ei, dar puteam fi mult mai sus. Atâtea fonduri europene neatrase din cauza incompetenței, nepotismului, coruptiei și miserupismului clasei politice...",2025-05-08 13:53:12+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,51,328,0.0196078431372549,0,1,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.8593780398368835,negative
peu06tceswg,@sergiudnc1370,"Dacă iese N.Dan președinte,mă duc și înapoiez toate datoriile pe care le am!🙌","Dacă iese N.Dan președinte,mă duc și înapoiez toate datoriile pe care le am!🙌",2025-05-11 19:27:52+00:00,1,1,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0,1,2.0,13,77,0.0,1,0,1,0,1,1,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7126569747924805,negative
peu06tceswg,@DariusDRB,"Eu inca sper ca au fost multi care au trolat la primu tur si isi dau seama ca e groasa.. daca nu, mdp ca nu am credit ca ei au belit pl","Eu inca sper ca au fost multi care au trolat la primu tur si isi dau seama ca e groasa.. daca nu, mdp ca nu am credit ca ei au belit pl",2025-05-08 10:54:15+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,32,135,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7611034512519836,negative
peu06tceswg,@marianpelmus,"si? daca iese semi-om, ce planuri ai?
inca nu s-au facut orase pe Marte, acolo nu putem merge","si? daca iese semi-om, ce planuri ai? inca nu s-au facut orase pe Marte, acolo nu putem merge",2025-05-08 12:52:14+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,18,93,0.0,2,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5000695586204529,negative
peu06tceswg,@bogdanbogdan9833,"Explica si Predoiu si Funeriu cum au strans ei semnaturile. Astia ne iau de prosti, nici bunica cu Alzheimer nu ii crede.","Explica si Predoiu si Funeriu cum au strans ei semnaturile. Astia ne iau de prosti, nici bunica cu Alzheimer nu ii crede.",2025-05-08 12:36:07+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,22,121,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7192964553833008,negative
peu06tceswg,@Cristi4nMax,Mai tineti mine cu ce membrii a aparut AUR la inceput ? 😂,Mai tineti mine cu ce membrii a aparut AUR la inceput ? 😂,2025-05-08 11:57:17+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,13,57,0.0769230769230769,1,1,1,0,1,1,simion,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5057013034820557,positive
peu06tceswg,@Mychannel1337-f1y,"E amuzant cum Crin pare 'bărbatel' doar în afara casei. Nu sunt misogin, dar, după logica și comportamentul lui, nu ar trebui să fie el principalul susținător al familiei? Sau măcar să lucreze undeva și să nu stea pe banii femeii lui.","E amuzant cum Crin pare 'bărbatel' doar în afara casei. Nu sunt misogin, dar, după logica și comportamentul lui, nu ar trebui să fie el principalul susținător al familiei? Sau măcar să lucreze undeva și să nu stea pe banii femeii lui.",2025-05-08 13:29:39+00:00,1,1,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0,1,2.0,42,234,0.0,1,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5920374989509583,negative
peu06tceswg,@Georgborg-t,"E grav oricum ar fi, dacă iese prin absurd semeon, am belit pola original... Votul de pana acum arata cât de terminati și tembeli sunt oamenii de la țară, cata incultură este. Și ne miram degeaba atâta timp  cât Dani mocanu și regele lor salam sunt referințele lor în viata.. Oricum e mama cringiului ce se întâmplă","E grav oricum ar fi, dacă iese prin absurd semeon, am belit pola original... Votul de pana acum arata cât de terminati și tembeli sunt oamenii de la țară, cata incultură este. Și ne miram degeaba atâta timp cât Dani mocanu și regele lor salam sunt referințele lor în viata.. Oricum e mama cringiului ce se întâmplă",2025-05-08 12:47:00+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,57,314,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6648797988891602,negative
peu06tceswg,@LegendsOfAzeroth-z2g,"Dacă ați fi ieșit din România vreodată (nu în vacanță, ci să trăiți în altă țară, gen Anglia, Franța, Germania etc.), ați ști de ce toată diaspora a votat cum a votat.But you are not ready for this conversation.","Dacă ați fi ieșit din România vreodată (nu în vacanță, ci să trăiți în altă țară, gen Anglia, Franța, Germania etc.), ați ști de ce toată diaspora a votat cum a votat.But you are not ready for this conversation.",2025-05-08 11:29:38+00:00,1,8,9,0.6931471805599453,2.19722457733622,2.302585092994046,1.0,8,9.0,39,211,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.518561601638794,negative
peu06tceswg,@deceneudeceneu8908,Tare e ca bunicamea a murit acu o luna si si ea era pe liste,Tare e ca bunicamea a murit acu o luna si si ea era pe liste,2025-05-08 13:48:09+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,15,60,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.516608715057373,positive
peu06tceswg,@razvandumitru6193,Era un update de la Windows si or crezut ca e atacuri cerbenetic,Era un update de la Windows si or crezut ca e atacuri cerbenetic,2025-05-08 14:59:33+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,13,64,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6149614453315735,negative
peu06tceswg,@Florian.79,"Oricât ași fi de acord cu tine, asta cu jumătate care au stat și s-au lăbit acasă este greșită. În acea jumătate există bătrâni care nu pot merge la vot, exista cei în diaspora care-au mutat de tot și nu ii mai interesează, etc. Deci cred că 25% e un procent mai aproape de adevăr. Zic...","Oricât ași fi de acord cu tine, asta cu jumătate care au stat și s-au lăbit acasă este greșită. În acea jumătate există bătrâni care nu pot merge la vot, exista cei în diaspora care-au mutat de tot și nu ii mai interesează, etc. Deci cred că 25% e un procent mai aproape de adevăr. Zic...",2025-05-08 11:02:27+00:00,0,1,1,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.0,56,288,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7557334303855896,negative
peu06tceswg,@AdrianaLepadat-d1f,"👍👍👍🤔Plecăm sau nu plecăm din țară, asta-i intrebarea....","👍👍👍🤔Plecăm sau nu plecăm din țară, asta-i intrebarea....",2025-05-10 15:33:01+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,8,56,0.0,0,0,0,0,1,1,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6445326805114746,positive
peu06tceswg,@ovidiumarinelsava7928,Votați semeon o să vă umplă dă HAUR.,Votați semeon o să vă umplă dă HAUR.,2025-05-08 15:13:16+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,8,36,0.125,0,1,0,1,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7627729773521423,negative
peu06tceswg,@photographufoart4238,"Indiferent cine va fi presedinte. ELENA Lasconi tot respectul nu iteleg de ce o pupati in dos atata, era unu la unu cu Georgerscu. Ca exista manevre, tot chiori suntem credem nu in ceea ce vedem si niciodata nu vom fi multumiti ca e x sau y","Indiferent cine va fi presedinte. ELENA Lasconi tot respectul nu iteleg de ce o pupati in dos atata, era unu la unu cu Georgerscu. Ca exista manevre, tot chiori suntem credem nu in ceea ce vedem si niciodata nu vom fi multumiti ca e x sau y",2025-05-11 18:36:12+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,47,240,0.0212765957446808,0,1,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7654955387115479,negative
peu06tceswg,@Redrom22,Lucrez in constructii..si sunt prost..! da nici un perete nu ne se para..si nu ma refer la fruct..,Lucrez in constructii..si sunt prost..! da nici un perete nu ne se para..si nu ma refer la fruct..,2025-05-08 22:47:30+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,18,98,0.0,1,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.9750451445579529,negative
peu06tceswg,@Mr901220,"daca urmariti antena3 cum sa nu tineti cu Mucusor
acel canal al sistemului",daca urmariti antena3 cum sa nu tineti cu Mucusor acel canal al sistemului,2025-05-09 21:11:18+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,13,74,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.8123179078102112,negative
peu06tceswg,@VadanAlex,"Fie ca o sa iasa Semi-om sau N.D.  la cate probleme sunt in Romania acum o sa fie ""o generatie de sacrificiu""","Fie ca o sa iasa Semi-om sau N.D. la cate probleme sunt in Romania acum o sa fie ""o generatie de sacrificiu""",2025-05-08 12:14:48+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,22,108,0.0454545454545454,0,1,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.646091103553772,positive
peu06tceswg,@2xb91,2:20 Tu crezi ca daca prinde Soso little piggies le mai da drumul din gura?,2:20 Tu crezi ca daca prinde Soso little piggies le mai da drumul din gura?,2025-05-08 21:49:20+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,15,75,0.0,1,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5009624361991882,negative
peu06tceswg,@Coriolan96,Romania o duce mai rau ca acum 5 ani.,Romania o duce mai rau ca acum 5 ani.,2025-05-10 15:35:52+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,37,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.7824957370758057,negative
peu06tceswg,@DorinaDumi,PSDul a fost marinimos a avut 3 vandidati Ponta Crin Antonescu si George Simion😂,PSDul a fost marinimos a avut 3 vandidati Ponta Crin Antonescu si George Simion😂,2025-05-08 20:58:17+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,14,80,0.0,0,0,0,0,1,1,simion,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.594528079032898,positive
peu06tceswg,@alexadrian4065,"Eu nu inteleg care e faza cu aia afara,si aici sunt votanti care au mers 50-60 de km chiar la mai multe sectii","Eu nu inteleg care e faza cu aia afara,si aici sunt votanti care au mers 50-60 de km chiar la mai multe sectii",2025-05-09 21:07:21+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,23,110,0.0,0,0,0,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5604525804519653,negative
peu06tceswg,@DorinaDumi,Eu nu l inteleg pe GS cùm il sustine si s a lipit de Calin Georgescu cand legionarii i au omorat ca pe caini pe evrei si pe tigani cand Antonescu i a incarcat pe tibanii din tara asta la trenuri cu directia lagarul german ? Istoria oare se va repeta?,Eu nu l inteleg pe GS cùm il sustine si s a lipit de Calin Georgescu cand legionarii i au omorat ca pe caini pe evrei si pe tigani cand Antonescu i a incarcat pe tibanii din tara asta la trenuri cu directia lagarul german ? Istoria oare se va repeta?,2025-05-08 21:03:09+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,51,250,0.0196078431372549,2,1,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6374000310897827,negative
peu06tceswg,@snips1849,Coaie eștia au copiat episodul 3 din star wars 😂😂,Coaie eștia au copiat episodul 3 din star wars 😂😂,2025-05-08 11:06:29+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,10,49,0.0,0,0,0,0,1,1,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.5433322191238403,negative
peu06tceswg,@bogdanzuzu9009,El zice ca ne ingroapa diaspora si 98% din judetele din romania au votat cu simion😂 tatatata romania ii portopurie,El zice ca ne ingroapa diaspora si 98% din judetele din romania au votat cu simion😂 tatatata romania ii portopurie,2025-05-09 06:41:42+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,20,114,0.0,0,0,0,0,1,1,simion,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.502415120601654,negative
peu06tceswg,@kenshi7563,Si-a batut Iohannis p de voi si tot pe el il vreti? V-au vaccinat ca si pe niste oi in pandemie,Si-a batut Iohannis p de voi si tot pe el il vreti? V-au vaccinat ca si pe niste oi in pandemie,2025-05-08 12:10:37+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,21,95,0.0,1,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6923507452011108,negative
peu06tceswg,@bi6869,"va dati seama ca 8 milioane de romanashi o freaca an de an, ii doare undeva de tot, o lehamite si o scarba, si dupa aia ii auzi, baaai ce greeeu e in Roamia frateee, moooor de foameee.Cum kkt sa ai 8 milioane care sa nu iasa la vot???!!!","va dati seama ca 8 milioane de romanashi o freaca an de an, ii doare undeva de tot, o lehamite si o scarba, si dupa aia ii auzi, baaai ce greeeu e in Roamia frateee, moooor de foameee.Cum kkt sa ai 8 milioane care sa nu iasa la vot???!!!",2025-05-09 14:29:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,49,237,0.0,1,0,1,0,0,0,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.9455598592758179,negative
peu06tceswg,@iulian4975,"Wow, al 2-lea comentariu 😊","Wow, al 2-lea comentariu 😊",2025-05-08 10:10:06+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,5,26,0.0,0,0,0,0,1,1,none,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.6162151098251343,positive
peu06tceswg,@leonardocurca5652,da-l dreq pe Nicusor degeaba Simion e baza eu unu plec din Romania daca iese jegun de nicusor,da-l dreq pe Nicusor degeaba Simion e baza eu unu plec din Romania daca iese jegun de nicusor,2025-05-09 14:09:03+00:00,0,2,2,0.0,1.0986122886681098,1.0986122886681098,0.0,2,2.0,18,93,0.0,0,0,0,0,0,0,both,MOMENTE: Rezultatele alegerilor (TURUL 1) | Codin reactioneaza,https://www.youtube.com/watch?v=peu06tceswg,0.9428327083587646,negative
